300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,Studio,1 Bathroom,491 sq. ft,$1610
427 9th Avenue San Diego CA 92101,0.4 Miles - Walk Score: 94,2 Bedroom,2 Bathroom,963 sq. ft,$2750
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
427 9th Avenue San Diego CA 92101,0.4 Miles - Walk Score: 94,Studio,1 Bathroom,487 sq. ft,$2350
San Diego CA 92101,0.4 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,663 sq. ft,$2100
San Diego CA 92101,0.4 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,845 sq. ft,$2075
1BR/1BA Condo - San Diego,0.4 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,846 sq. ft,$2075
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
445 Island Ave San Diego CA 92101,0.4 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,807 sq. ft,$2000
445 Island Ave San Diego CA 92101,0.4 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,547 sq. ft,$1725
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
850 Beech St San Diego CA 92101,0.4 Miles - Walk Score: 91,2 Bedroom,2 Bathroom,1070 sq. ft,$1500
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1150 J Street San Diego CA 92101,0.4 Miles - Walk Score: 93,Studio,1 Bathroom,600 sq. ft,$2000
1150 J Street San Diego CA 92101,0.4 Miles - Walk Score: 93,2 Bedroom,2 Bathroom,1224 sq. ft,$2600
1150 J Street San Diego CA 92101,0.4 Miles - Walk Score: 93,1 Bedroom,1 Bathroom,850 sq. ft,$2400
San Diego CA 92101,0.4 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,720 sq. ft,$2900
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
450 J St San Diego CA 92101,0.4 Miles - Walk Score: 95,2 Bedroom,2 Bathroom,1016 sq. ft,$3950
450 J St San Diego CA 92101,0.4 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,770 sq. ft,$2095
450 J St San Diego CA 92101,0.4 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,780 sq. ft,$1995
101 Market St San Diego CA 92101,0.4 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,681 sq. ft,$1750
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
San Diego CA 92101,0.4 Miles - Walk Score: 91,Studio,1 Bathroom,526 sq. ft,$1550
450 J Street San Diego CA 92101,0.4 Miles - Walk Score: 95,1 Bedroom,1 Bathroom,777 sq. ft,$1995
